,type,sentence_count,syll_count,word_count,word_per_sentence,word_length,avg_word_length,count_unique_word,TTR,neg_sentiment,neu_sentiment,pos_sentiment,compound_sentiment,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,syll_count_scaled,word_count_scaled,count_unique_word_scaled,word_length_scaled,sentence_count_scaled,TTR_scaled,avg_word_length_scaled,word_per_sentence_scaled,E-I,N-S,T-F,J-P
3970,INTP,50,1932,1359,27.18,6973,5.130978660779985,663,0.4878587196467991,0.10099999999999999,0.759,0.139,0.9957,0.05761316872427984,0.0823045267489712,0.0,0.1440329218106996,0.037037037037037035,0.20164609053497945,0.13991769547325106,0.07407407407407407,0.0411522633744856,0.08641975308641975,0.20737064964055865,0.24182217672570264,0.3321432932148348,0.16612011733748866,0.2857142857142857,1.3735022060924662,0.6869515426036282,0.8463776185399593,1,1,1,0
3971,ISFJ,49,2317,1660,33.87755102040816,8499,5.119879518072289,763,0.4596385542168674,0.077,0.713,0.21,0.9998,0.05263157894736842,0.05263157894736842,0.0,0.16228070175438594,0.03508771929824561,0.21929824561403508,0.11403508771929825,0.08771929824561403,0.04385964912280702,0.12280701754385966,0.8770293550574462,0.988955170301665,0.8875550184402764,0.9001376346964611,0.14285714285714285,0.8974673929552761,0.9101905341390636,6.922686192111655,1,0,0,1
3972,INTJ,44,1732,1219,27.704545454545453,6259,5.13453650533224,577,0.4733388022969647,0.10400000000000001,0.742,0.154,0.997,0.07352941176470587,0.06372549019607843,0.0,0.12254901960784312,0.04901960784313725,0.22549019607843135,0.1715686274509804,0.07352941176470587,0.0392156862745098,0.0784313725490196,-0.14050400252405826,-0.10568154121660543,-0.14551079047904492,-0.17731927151854435,-0.5714285714285714,1.3768799054586571,1.677864170764787,0.18494269712905956,1,1,1,1
3973,ENTJ,25,1131,801,32.04,4223,5.272159800249688,391,0.4881398252184769,0.078,0.7490000000000001,0.172,0.9982,0.07913669064748201,0.03597122302158273,0.0,0.16546762589928055,0.07913669064748201,0.23741007194244604,0.09352517985611512,0.06474820143884892,0.02877697841726619,0.1079136690647482,-1.1858673322787319,-1.1432283562157823,-1.178576599398366,-1.1566506380603976,-3.2857142857142856,1.0309196697146237,1.011740683102932,0.3479390649352381,0,1,1,1
3974,INFP,49,1778,1186,24.20408163265306,6464,5.450252951096122,657,0.5539629005059022,0.07400000000000001,0.7879999999999999,0.138,0.998,0.03289473684210526,0.013157894736842105,0.0,0.125,0.05921052631578948,0.3157894736842105,0.1118421052631579,0.06578947368421052,0.03289473684210526,0.11842105263157895,-0.060492832526196375,-0.1875931318744352,0.2988185897013083,-0.07871272429797466,0.14285714285714285,-1.5929079423937624,0.4195927831231089,-1.313151923121047,1,1,0,0
3975,INFJ,50,1590,1138,22.76,5957,5.234622144112478,598,0.5254833040421792,0.07200000000000001,0.828,0.1,0.9701,0.04411764705882353,0.05882352941176471,0.0,0.125,0.036764705882352935,0.2867647058823529,0.125,0.04411764705882353,0.02205882352941177,0.13970588235294118,-0.3874950055609363,-0.3067372637403694,-0.0288743281817022,-0.32258355083860313,0.2857142857142857,0.09413374765624236,1.0516607826026851,-1.0735804230912929,1,1,0,1
3976,INFJ,36,1142,758,21.055555555555557,4096,5.403693931398417,437,0.5765171503957783,0.053,0.755,0.192,0.9989,0.06711409395973154,0.040268456375838924,0.0,0.15436241610738255,0.060402684563758385,0.26174496644295303,0.14093959731543626,0.053691275167785234,0.013422818791946308,0.10738255033557048,-1.166734226409678,-1.2499616410123484,-0.9230872057946632,-1.2177385965824092,-1.7142857142857142,0.7384924268932377,0.9742207733640196,0.7291442905905366,1,1,0,1
3977,INFP,30,1279,904,30.133333333333333,4905,5.425884955752212,501,0.5542035398230089,0.113,0.695,0.192,0.9975,0.07582938388625593,0.06635071090047394,0.0,0.13744075829383887,0.05687203791469194,0.2037914691943128,0.14218009478672985,0.06635071090047394,0.03791469194312797,0.12322274881516587,-0.9284400896769156,-0.8875649065867987,-0.5676237016503805,-0.8286034907217218,-2.571428571428572,0.6395292304122552,0.9335694601853766,0.3451641303393105,1,1,0,0
3978,INTJ,50,2738,1793,35.86,9845,5.49079754601227,804,0.4484104852203012,0.035,0.8490000000000001,0.11599999999999999,0.9993,0.044534412955465584,0.032388663967611336,0.0,0.20647773279352227,0.044534412955465584,0.3279352226720648,0.08097165991902834,0.06072874493927125,0.024291497975708502,0.08097165991902834,1.6093054978639647,1.3190837023468578,1.1152738257827075,1.5475737935202991,0.2857142857142857,0.8454913238625112,1.1732187963257537,4.616792958214003,1,1,1,1
3979,INFJ,49,2173,1400,28.571428571428573,7788,5.562857142857143,706,0.5042857142857143,0.08,0.754,0.166,0.9993,0.03361344537815126,0.06302521008403361,0.0,0.12605042016806722,0.05882352941176471,0.29831932773109243,0.12605042016806722,0.07983193277310924,0.029411764705882356,0.09243697478991596,0.626559605498922,0.3435911226945214,0.5709703350617746,0.5581412684826804,0.14285714285714285,1.6617726633450032,1.624434485110113,2.40513785886165,1,1,0,1
3980,INFP,48,2503,1735,36.145833333333336,8997,5.185590778097983,766,0.44149855907780977,0.073,0.706,0.221,0.9998,0.03103448275862069,0.02413793103448276,0.0,0.19310344827586207,0.05517241379310345,0.2793103448275862,0.06896551724137931,0.05862068965517241,0.013793103448275862,0.14482758620689656,1.2005527815705401,1.1751178763421872,0.9042173701970396,1.1396793933103329,0.0,0.7694695046352413,0.9698426143067754,0.5615745802170428,1,1,0,0
3981,INFJ,50,1893,1369,27.38,7022,5.129291453615778,626,0.4572680788897005,0.076,0.71,0.214,0.9997,0.04784688995215311,0.04784688995215311,0.0,0.14354066985645933,0.062200956937799035,0.23444976076555024,0.12440191387559807,0.06698564593301436,0.03827751196172249,0.11483253588516748,0.13953509246845835,0.2666438708644389,0.12664095488142146,0.1896894871609419,0.2857142857142857,0.4749441810564076,0.7113963900463309,0.9332535480255364,1,1,0,1
3982,INFJ,48,1558,1060,22.083333333333332,5545,5.231132075471698,530,0.5,0.11,0.733,0.157,0.9943,0.06145251396648045,0.07262569832402235,0.0,0.10614525139664804,0.0335195530726257,0.2290502793296089,0.16201117318435754,0.0782122905027933,0.06145251396648045,0.09497206703910614,-0.443154949907275,-0.5003464780225125,-0.4065543013350025,-0.5207586603745773,0.0,0.812545544323208,1.0407960948036221,0.5615745802170428,1,1,0,1
3983,ENFP,50,2339,1643,32.86,8517,5.183810103469264,689,0.41935483870967744,0.077,0.695,0.228,0.9998,0.04672897196261682,0.04361370716510903,0.0,0.14953271028037382,0.06230529595015576,0.2554517133956386,0.09345794392523364,0.037383177570093455,0.02803738317757009,0.1277258566978193,0.915295566795554,0.9467582902658134,0.4765503417734496,0.9087957705499744,0.2857142857142857,0.5033495314201607,0.9599026276229592,3.313654015930347,0,1,0,0
3984,ENTJ,22,774,551,25.045454545454547,2850,5.172413793103448,308,0.558983666061706,0.052000000000000005,0.7340000000000001,0.215,0.9985,0.024590163934426233,0.024590163934426233,0.0,0.16393442622950818,0.07377049180327869,0.2459016393442623,0.09836065573770493,0.024590163934426233,0.032786885245901634,0.13934426229508196,-1.8068235863925728,-1.7637707096841897,-1.6395683313354827,-1.8170740006645056,-3.7142857142857135,0.92958133522302,1.0302212133854178,0.4748613449149741,0,1,1,1
3985,INTP,50,2330,1640,32.8,8434,5.142682926829268,756,0.4609756097560976,0.08900000000000001,0.785,0.126,0.9967,0.06593406593406594,0.03296703296703297,0.0,0.17582417582417584,0.04395604395604396,0.2454212454212454,0.1282051282051282,0.047619047619047616,0.03296703296703297,0.12087912087912088,0.8996412074481464,0.9393117820241924,0.8486761976744954,0.8688721441143292,0.2857142857142857,0.9035085196585316,0.9250093107976698,3.2875912370846736,1,1,1,0
3986,ENTP,50,1903,1303,26.06,6914,5.306216423637759,671,0.5149654643131235,0.073,0.679,0.248,0.9998,0.03571428571428571,0.04642857142857143,0.0,0.14642857142857146,0.03214285714285714,0.26785714285714285,0.13214285714285715,0.06785714285714285,0.042857142857142864,0.11428571428571427,0.1569288250766892,0.1028206895487794,0.37657623123287015,0.13774067203986126,0.2857142857142857,3.6624558042301185,1.3396201936042784,0.35987241342072795,0,1,1,0
3987,INTJ,47,1560,1117,23.76595744680851,5680,5.085049239033125,562,0.5031333930170099,0.14300000000000002,0.725,0.132,-0.9771,0.10616438356164384,0.06164383561643835,0.0,0.11643835616438356,0.037671232876712334,0.19863013698630136,0.14726027397260275,0.0958904109589041,0.0410958904109589,0.0821917808219178,-0.4396762033856288,-0.3588628214317156,-0.2288225492628612,-0.4558226414732266,-0.14285714285714285,0.6376323642275145,1.2701863058833485,2.512039750022009,1,1,1,1
3988,INFP,50,2033,1481,29.62,7438,5.022282241728562,676,0.4564483457123565,0.09300000000000001,0.74,0.168,0.9991,0.06333333333333334,0.08666666666666667,0.0,0.12333333333333335,0.043333333333333335,0.22666666666666666,0.15666666666666668,0.07333333333333332,0.05666666666666665,0.08666666666666667,0.3830473489836902,0.5446468452182854,0.4043468174941422,0.3897886268865858,0.2857142857142857,0.7424018353252128,0.7156722384582342,1.9062639582639989,1,1,0,0
3989,INTP,49,2476,1639,33.44897959183673,9027,5.507626601586333,855,0.5216595485051861,0.07400000000000001,0.78,0.146,0.9991,0.0759493670886076,0.06329113924050632,0.0,0.12658227848101267,0.05063291139240506,0.2120253164556962,0.14556962025316456,0.08227848101265822,0.05063291139240506,0.10443037974683543,1.1535897035283167,0.9368296126103188,1.3985338056476826,1.1541096197328553,0.14285714285714285,1.4928368903187232,1.2319311902589438,6.557807288272233,1,1,1,0
3990,INFJ,46,2367,1637,35.58695652173913,8516,5.2021991447770315,747,0.4563225412339646,0.053,0.773,0.174,0.9997,0.05660377358490566,0.03018867924528302,0.0,0.14339622641509436,0.04150943396226415,0.23018867924528305,0.10566037735849056,0.07547169811320754,0.03018867924528302,0.14339622641509436,0.9639980180986004,0.9318652737825716,0.7986891424042057,0.9083147630025572,-0.2857142857142857,0.8570864961650677,0.9747275583256584,-3.2615284582390007,1,1,0,1
3991,INFJ,23,704,489,21.26086956521739,2671,5.4621676891615545,328,0.6707566462167689,0.035,0.883,0.083,0.9412,0.0660377358490566,0.04716981132075472,0.0,0.14150943396226415,0.04716981132075472,0.22641509433962265,0.09433962264150944,0.05660377358490566,0.05660377358490566,0.12264150943396225,-1.9285797146501893,-1.9176652133443548,-1.5284859862903943,-1.9031743516522228,-3.571428571428572,0.7970556985933729,0.9924434872201388,0.5369462597364193,1,1,0,1
3992,INFJ,47,1885,1374,29.23404255319149,7008,5.100436681222708,626,0.4556040756914119,0.10300000000000001,0.7809999999999999,0.11699999999999999,0.9752,0.07881773399014777,0.06896551724137931,0.0,0.10344827586206896,0.04926108374384237,0.2167487684729064,0.16748768472906406,0.06403940886699508,0.04433497536945813,0.09359605911330048,0.12562010638187368,0.2790547179338071,0.12664095488142146,0.1829553814970981,-0.14285714285714285,0.453821228392423,0.6556254732109417,-1.9533830255366496,1,1,0,1
3993,ENFP,50,2099,1454,29.08,7733,5.318431911966988,548,0.3768913342503439,0.063,0.747,0.19,0.9996,0.056338028169014086,0.03286384976525822,0.0,0.15492957746478872,0.07042253521126761,0.3145539906103286,0.07981220657276995,0.04225352112676056,0.014084507042253518,0.11267605633802814,0.4978459841980138,0.4776282710436974,-0.3065801907944229,0.5316858533747226,0.2857142857142857,-0.6418803269841923,1.1131791931262789,1.671698948652941,0,1,0,0
3994,INTP,48,2176,1506,31.375,7925,5.262284196547145,718,0.4767596281540505,0.094,0.73,0.17600000000000002,0.9991,0.09602649006622516,0.06622516556291391,0.0,0.09933774834437084,0.052980132450331126,0.2086092715231788,0.1291390728476821,0.09271523178807947,0.052980132450331126,0.10596026490066224,0.6317777252813913,0.6067010805651262,0.6376197420888277,0.624039302478866,0.0,1.0509619358101383,1.0285778655571038,0.5615745802170428,1,1,1,0
3995,ISTP,31,1024,712,22.967741935483872,3843,5.397471910112359,458,0.6432584269662921,0.105,0.8140000000000001,0.081,-0.9711,0.07142857142857142,0.07142857142857142,0.0,0.13095238095238096,0.07142857142857142,0.16666666666666666,0.15476190476190474,0.09523809523809523,0.03571428571428571,0.07142857142857142,-1.371980271186802,-1.3641414340505351,-0.8064507434973204,-1.3394335060790146,-2.4285714285714284,0.5911782483600194,0.9818875613959208,0.5617052963737499,1,0,1,0
3996,INTJ,24,966,672,28.0,3685,5.4836309523809526,422,0.6279761904761905,0.057,0.847,0.095,0.9714,0.04716981132075472,0.04716981132075472,0.0,0.09433962264150944,0.05660377358490566,0.2075471698113208,0.1792452830188679,0.09433962264150944,0.02830188679245283,0.09433962264150944,-1.472863920314541,-1.4634282106054806,-1.0063989645784794,-1.4154326985709658,-3.4285714285714284,0.6876995791697159,0.9672033710388452,0.4268332280932652,1,1,1,1
3997,ISTP,43,1959,1344,31.25581395348837,6969,5.185267857142857,673,0.5007440476190477,0.098,0.753,0.149,0.9979,0.038869257950530034,0.0530035335689046,0.0,0.1837455830388693,0.0176678445229682,0.2473498233215548,0.0812720848056537,0.04946996466431095,0.04946996466431095,0.14487632508833925,0.25433372768278195,0.2045896355175982,0.38768446573737897,0.164196087147819,-0.7142857142857143,1.894936978388778,0.8025630757511923,-0.2864254897246375,1,0,1,0
3998,INTJ,35,1426,969,27.685714285714287,5248,5.415892672858617,556,0.5737874097007224,0.105,0.784,0.111,0.8896,0.10857142857142857,0.06857142857142857,0.0,0.12,0.057142857142857134,0.17714285714285713,0.15428571428571428,0.09142857142857144,0.07428571428571429,0.06285714285714286,-0.6727522203359222,-0.7262238946850127,-0.2621472527763877,-0.6636179019575491,-1.8571428571428568,0.3609730479745363,0.913792436209197,0.3910436355996222,1,1,1,1
3999,INTJ,46,1933,1357,29.5,7110,5.239498894620486,667,0.4915254237288136,0.061,0.784,0.155,0.9991,0.05238095238095238,0.042857142857142864,0.0,0.16666666666666666,0.047619047619047616,0.2714285714285714,0.0761904761904762,0.057142857142857134,0.047619047619047616,0.1238095238095238,0.20911002290138173,0.23685783789795534,0.3543597622238525,0.23201815133367426,-0.2857142857142857,1.496086282677798,0.9795671251277476,-0.8290024326428438,1,1,1,1
4000,INFP,49,1866,1361,27.775510204081634,6858,5.038941954445261,633,0.4650991917707568,0.085,0.735,0.18,0.9993,0.05583756345177665,0.07614213197969544,0.0,0.15228426395939088,0.05076142131979696,0.19796954314720813,0.1218274111675127,0.08121827411167512,0.045685279187817264,0.10152284263959392,0.09257201442623507,0.2467865155534499,0.16551977564720236,0.11080424938448613,0.14285714285714285,0.6707002417697069,0.4489882647599024,1.7275056088741492,1,1,0,0
4001,ESFP,47,1955,1413,30.06382978723404,7280,5.152158527954707,600,0.4246284501061571,0.078,0.743,0.179,0.9995,0.043478260869565216,0.052173913043478265,0.0,0.1565217391304348,0.043478260869565216,0.2782608695652174,0.11304347826086955,0.06956521739130435,0.0391304347826087,0.10434782608695653,0.2473762346394896,0.3758593250748786,-0.017766093677193368,0.3137894343946345,-0.14285714285714285,-0.04726793375062335,0.8348587183040395,-2.6310152755241507,0,0,0,0
4002,INTP,35,1464,966,27.6,5292,5.478260869565218,554,0.5734989648033126,0.04,0.711,0.249,0.9998,0.02325581395348837,0.02325581395348837,0.0,0.20348837209302328,0.08139534883720931,0.31976744186046513,0.05813953488372092,0.02906976744186046,0.02325581395348837,0.11046511627906977,-0.6066560364246449,-0.7336704029266337,-0.2732554872808965,-0.6424535698711829,-1.8571428571428568,0.3724499260033825,0.8756705562994171,0.395053293883572,1,1,1,0
4003,ESTP,46,1764,1313,28.543478260869566,6445,4.908606245239908,564,0.4295506473724296,0.067,0.755,0.179,0.9994,0.05607476635514018,0.0514018691588785,0.0,0.17757009345794392,0.04205607476635514,0.2850467289719626,0.10280373831775699,0.032710280373831765,0.014018691588785048,0.12149532710280375,-0.08484405817771956,0.12764238368751568,-0.21771431475835232,-0.0878518676989055,-0.2857142857142857,-1.7056584848128804,-0.6882656462603968,-0.4467483429063049,0,0,1,0
4004,INTJ,50,1901,1340,26.8,6980,5.208955223880597,651,0.4858208955223881,0.098,0.728,0.175,0.9991,0.07758620689655173,0.047413793103448267,0.0,0.15086206896551724,0.05603448275862069,0.23706896551724135,0.12931034482758622,0.0603448275862069,0.02586206896551724,0.11637931034482757,0.15345007855504306,0.1946609578621037,0.2654938861877818,0.16948717016941053,0.2857142857142857,1.3638784536129511,0.8706788049891028,0.6813133525173629,1,1,1,1
4005,INTJ,42,1945,1322,31.476190476190474,6972,5.273827534039334,670,0.5068078668683812,0.111,0.696,0.193,0.9991,0.058365758754863814,0.058365758754863814,0.0,0.11673151750972766,0.05058365758754864,0.2140077821011673,0.13618677042801555,0.0933852140077821,0.0622568093385214,0.10894941634241244,0.22998250203125875,0.14998190841237835,0.3710221139806157,0.16563910979007124,-0.8571428571428571,2.4737791238159392,1.1043939335312571,-0.17497889314777476,1,1,1,1
4006,INFP,50,2704,1940,38.8,9855,5.079896907216495,751,0.3871134020618557,0.068,0.802,0.13,0.9990000000000001,0.06535947712418301,0.0718954248366013,0.0,0.15359477124183007,0.06535947712418301,0.2222222222222222,0.10784313725490197,0.06862745098039216,0.0392156862745098,0.08169934640522876,1.5501668069959798,1.6839626061862811,0.8209056114132234,1.5523838689944731,0.2857142857142857,0.4874844657461558,0.921863622916308,5.893869121651983,1,1,0,0
4007,INFJ,33,1089,761,23.060606060606062,4143,5.444152431011826,438,0.5755584756898817,0.062,0.8,0.138,0.9948,0.061538461538461535,0.038461538461538464,0.0,0.15384615384615385,0.06923076923076922,0.2692307692307692,0.12307692307692307,0.061538461538461535,0.02307692307692308,0.1153846153846154,-1.2589210092333016,-1.2425151327707276,-0.9175330885424088,-1.1951312418537905,-2.142857142857143,0.7384482203418882,0.9618645361595928,0.5798403952930062,1,1,0,1
4008,INFP,48,1553,1074,22.375,5582,5.197392923649907,582,0.5418994413407822,0.08,0.736,0.184,0.9991,0.055762081784386616,0.05204460966542751,0.0,0.11524163568773235,0.06691449814126392,0.2267657992565056,0.13382899628252787,0.07063197026022305,0.06319702602230483,0.11524163568773235,-0.4518518162113904,-0.4655961062282817,-0.11774020421777286,-0.5029613811201331,0.0,0.2528805603027205,1.0802525502082512,0.5615745802170428,1,1,0,0
4009,INFP,44,2039,1415,32.15909090909091,7490,5.293286219081272,683,0.4826855123674912,0.114,0.696,0.19,0.9990000000000001,0.06748466257668713,0.06748466257668713,0.0,0.12883435582822084,0.05828220858895705,0.2177914110429448,0.12576687116564414,0.0705521472392638,0.03680981595092025,0.1196319018404908,0.3934835885486287,0.3808236639026259,0.4432256382599231,0.4148010193522912,-0.5714285714285714,1.1638605482595559,1.089220704148136,-0.6664414118295954,1,1,0,0
4010,INTP,50,2328,1608,32.16,8456,5.258706467661692,757,0.47077114427860706,0.068,0.775,0.157,0.9994,0.0505050505050505,0.043771043771043766,0.0,0.1717171717171717,0.060606060606060615,0.23905723905723905,0.12794612794612795,0.037037037037037035,0.016835016835016838,0.11447811447811447,0.8961624609265001,0.8598823607802363,0.8542303149267498,0.8794543101575124,0.2857142857142857,0.9934269545332248,1.0227611941702317,3.0095882627308272,1,1,1,0
4011,ISTJ,54,1909,1278,23.666666666666668,6867,5.373239436619718,640,0.5007824726134585,0.14400000000000002,0.772,0.083,-0.9983,0.08450704225352113,0.0892018779342723,0.0,0.11267605633802814,0.03286384976525822,0.2206572769953052,0.19248826291079807,0.08450704225352113,0.06572769953051644,0.056338028169014086,0.1673650646416277,0.04076645420193868,0.20439859641298325,0.11513331731124285,0.8571428571428571,5.013891946561861,2.8242171060775654,0.04756086323559512,1,0,1,1
4012,ENTP,50,953,679,13.58,3403,5.011782032400589,377,0.5552282768777614,0.10099999999999999,0.72,0.18,0.9944,0.0728476821192053,0.05960264900662252,0.0,0.09271523178807947,0.052980132450331126,0.19205298013245034,0.18543046357615892,0.09271523178807947,0.05960264900662252,0.10596026490066224,-1.4954757727052412,-1.4460530247083652,-1.256334240929928,-1.5510768269426762,0.2857142857142857,0.8688023326000104,1.0726279053670884,-5.061185586479279,0,1,1,0
4013,ENTP,38,1022,684,18.0,3749,5.480994152046784,407,0.5950292397660819,0.05,0.8590000000000001,0.092,0.9844,0.10810810810810813,0.09009009009009007,0.0,0.10810810810810813,0.036036036036036036,0.2432432432432433,0.15315315315315314,0.045045045045045036,0.045045045045045036,0.10810810810810813,-1.3754590177084485,-1.4336421776389972,-1.0897107233622956,-1.3846482155362514,-1.4285714285714286,0.7600995146200935,0.9658255296426672,1.003549524347298,0,1,1,0
4014,INFP,47,1717,1254,26.680851063829788,6424,5.12280701754386,627,0.5,0.138,0.69,0.172,0.9956,0.08076923076923077,0.061538461538461535,0.0,0.1153846153846154,0.05,0.2076923076923077,0.12692307692307692,0.08846153846153848,0.04230769230769231,0.11153846153846153,-0.16659460143640453,-0.018805611731028432,0.13219507213367584,-0.09795302619467118,-0.14285714285714285,-7.029554476845857,5.208712569187687,0.131639282117199,1,1,0,0
4015,ENTP,48,1988,1329,27.6875,7085,5.331075996990219,657,0.4943566591422122,0.11599999999999999,0.74,0.14400000000000002,0.9909,0.06513409961685822,0.09195402298850576,0.0,0.11494252873563217,0.049808429118773936,0.20689655172413796,0.16091954022988506,0.05363984674329502,0.06513409961685822,0.09195402298850576,0.30477555224665137,0.16735709430949375,0.2988185897013083,0.21999296264823887,0.0,1.7855149250422728,1.3145123220256536,0.5615745802170428,0,1,1,0
4016,ISTJ,43,1568,1093,25.41860465116279,5726,5.238792314730101,574,0.52516010978957,0.059000000000000004,0.7659999999999999,0.17600000000000002,0.9993,0.07534246575342465,0.0547945205479452,0.0,0.136986301369863,0.04794520547945205,0.2123287671232877,0.136986301369863,0.0547945205479452,0.0684931506849315,0.0821917808219178,-0.42576121729904415,-0.4184348873646827,-0.16217314223580814,-0.4336962942920256,-0.7142857142857143,0.3875707956790606,1.0364725967843162,0.5858088423105557,1,0,1,1
4017,INTP,40,1196,824,20.6,4368,5.300970873786408,479,0.5813106796116505,0.147,0.718,0.135,-0.9118,0.02531645569620253,0.06329113924050632,0.0,0.12025316455696206,0.04430379746835443,0.25949367088607594,0.1518987341772152,0.06329113924050632,0.06329113924050632,0.10759493670886076,-1.0728080703252316,-1.0861384596966892,-0.6898142811999777,-1.0869045436848723,-1.1428571428571428,0.6351071311779279,1.0007053281111116,0.9503711522346028,1,1,1,0
4018,INFJ,38,2074,1375,36.18421052631579,7515,5.465454545454546,732,0.5323636363636364,0.066,0.731,0.204,0.9997,0.060422960725075525,0.05740181268882175,0.0,0.1661631419939577,0.04531722054380664,0.22356495468277945,0.10574018126888217,0.07250755287009064,0.04229607250755287,0.1299093655589124,0.4543616526774367,0.28153688734768073,0.7153773836203895,0.4268262080377266,-1.4285714285714286,2.540972127524243,1.5160578496792945,-0.19707582114337646,1,1,0,1
4019,ESFJ,42,2134,1417,33.73809523809524,7541,5.321806633733239,657,0.4636556104446013,0.042,0.7140000000000001,0.245,0.9999,0.04016064257028112,0.028112449799196783,0.0,0.18072289156626506,0.060240963855421686,0.2971887550200803,0.06827309236947791,0.056224899598393566,0.02008032128514056,0.13253012048192772,0.5587240483268218,0.3857880027303731,0.2988185897013083,0.4393324042705793,-0.8571428571428571,0.7745668283784147,1.1387922930761232,-0.45008600318543535,0,0,0,1
4020,INTJ,50,2417,1656,33.12,8734,5.274154589371981,742,0.4480676328502416,0.105,0.767,0.128,0.9867,0.08650519031141868,0.06228373702422145,0.0,0.13494809688581316,0.03806228373702422,0.20761245674740486,0.15916955017301038,0.10380622837370243,0.04152249134948097,0.06920415224913495,1.0509666811397549,0.9790264926461704,0.7709185561429336,1.0131744083395533,0.2857142857142857,0.7874338048393864,1.034879460310707,3.426592724261597,1,1,1,1
4021,INTP,50,2566,1750,35.0,9001,5.143428571428571,742,0.424,0.08900000000000001,0.7509999999999999,0.16,0.9991,0.08430232558139535,0.06395348837209303,0.0,0.1482558139534884,0.040697674418604654,0.2441860465116279,0.13953488372093026,0.06395348837209303,0.034883720930232565,0.09302325581395347,1.3101332970023942,1.2123504175502915,0.7709185561429336,1.1416034235000023,0.2857142857142857,0.6358875659899327,0.941644764561353,4.243226461426022,1,1,1,0
4022,ENFP,47,1911,1258,26.76595744680851,6802,5.406995230524642,621,0.4936406995230525,0.128,0.737,0.135,0.8521,0.07983193277310924,0.05882352941176471,0.0,0.13865546218487396,0.03361344537815126,0.2689075630252101,0.15126050420168066,0.05882352941176471,0.050420168067226885,0.08823529411764706,0.17084381116327388,-0.008876934075533909,0.09887036862014936,0.08386782672911099,-0.14285714285714285,-11.13789600991294,-9.44783705899795,0.06213853852873737,0,1,0,0
4023,INFP,49,2545,1772,36.16326530612245,9242,5.215575620767495,806,0.4548532731376975,0.087,0.784,0.13,0.998,0.0440251572327044,0.07547169811320754,0.0,0.13522012578616352,0.040880503144654086,0.2327044025157233,0.14779874213836475,0.06289308176100629,0.0440251572327044,0.09119496855345913,1.2736064585251097,1.2669581446555116,1.1263820602872163,1.257526242427599,0.14285714285714285,0.8890444132181508,0.9925554744900612,8.868707012588581,1,1,0,0
4024,INTP,41,1729,1220,29.75609756097561,6263,5.133606557377049,606,0.4967213114754098,0.054000000000000006,0.8009999999999999,0.145,0.9990000000000001,0.06451612903225806,0.06451612903225806,0.0,0.12365591397849462,0.03763440860215054,0.2043010752688172,0.14516129032258066,0.0967741935483871,0.04838709677419355,0.08064516129032258,-0.14572212230652756,-0.10319937180273182,0.015558609836333129,-0.1753952413288747,-1.0,-0.15076264094004174,1.6995766375801888,0.10319937180273182,1,1,1,0
4025,INTP,35,1281,877,25.057142857142857,4752,5.418472063854048,490,0.5587229190421893,0.08,0.7390000000000001,0.182,0.9985,0.10240963855421686,0.0783132530120482,0.0,0.15060240963855426,0.042168674698795185,0.18072289156626506,0.1566265060240964,0.07228915662650602,0.024096385542168683,0.0963855421686747,-0.9249613431552696,-0.9545834807613868,-0.6287189914251791,-0.9021976454765859,-1.8571428571428568,0.6586317531115305,0.9451217873129156,0.5140064896407467,1,1,1,0
4026,INTP,50,2513,1765,35.3,9236,5.2328611898016995,824,0.4668555240793201,0.08900000000000001,0.755,0.156,0.9992,0.07612456747404844,0.03806228373702422,0.0,0.15570934256055366,0.04498269896193772,0.2283737024221453,0.1384083044982699,0.0657439446366782,0.04152249134948097,0.09342560553633218,1.2179465141787709,1.249582958758396,1.2263561708277957,1.2546401971430947,0.2857142857142857,0.981412368208287,1.0040471409675142,4.373540355654386,1,1,1,0
4027,ENTP,50,1240,856,17.12,4427,5.171728971962617,480,0.5607476635514018,0.163,0.698,0.138,-0.9734,0.07650273224043716,0.08743169398907104,0.0,0.08743169398907104,0.0546448087431694,0.23497267759562845,0.16393442622950818,0.049180327868852465,0.060109289617486336,0.09289617486338797,-0.996275646849016,-1.0067090384527329,-0.6842601639477233,-1.0585250983872452,0.2857142857142857,0.6797000303080628,1.0514707407555923,-3.523481634584565,0,1,1,0
4028,INFJ,44,1624,1064,24.181818181818183,5833,5.482142857142857,605,0.568609022556391,0.09699999999999999,0.7490000000000001,0.154,0.9957,0.09795918367346937,0.08979591836734692,0.0,0.10612244897959183,0.048979591836734684,0.1959183673469388,0.11836734693877553,0.08979591836734692,0.0653061224489796,0.08979591836734692,-0.3283563146929514,-0.49041780036701793,0.010004492584078713,-0.3822284867183624,-0.5714285714285714,-0.02039993771961696,0.7793935832514866,0.8582311506422815,1,1,0,1
4029,ENFP,49,2269,1659,33.857142857142854,8480,5.111512959614226,692,0.4171187462326703,0.055999999999999994,0.726,0.218,0.9998,0.04678362573099415,0.05263157894736842,0.0,0.11988304093567252,0.07309941520467836,0.2456140350877193,0.1111111111111111,0.05847953216374269,0.049707602339181284,0.13742690058479531,0.7935394385379382,0.9864730008877914,0.4932126935302129,0.8909984912955302,0.14285714285714285,0.4999758666343008,0.9032162973478874,6.90531100621454,0,1,0,0
